time,r1,r2,r3,r4,fr1,fr2,fr3,fr4,rotation,frotation,height_vel,fheight_vel,o1,o2,o3,o4
17.01999999999986,-14.5625,-36.25,14.5625,36.25,9.641024370722054,-38.519154281761125,-9.641024370722054,38.519154281761125,-25.4375,-18.207809916370145,0.06244685770559812,0.11302017398915554,0,443.88217235506386,0,366.2639298751337
17.029999999999863,-14.9375,-35.9375,14.9375,35.9375,9.78875472639073,-38.367026671626334,-9.78875472639073,38.367026671626334,-25.5625,-19.0686815995814,0.0681182269137993,0.10954543294174207,0,449.1074795808155,0,362.97733206832606
17.039999999999864,-15.0625,-35.75,15.0625,35.75,9.8646592577497,-38.28803292874562,-9.8646592577497,38.28803292874562,-25.5625,-19.891336040455755,0.0729839972927123,0.10577504523180128,0,454.72710043572454,0,359.4332222053762
17.049999999999866,-15.3125,-35.5,15.3125,35.5,9.865840732300184,-38.28173714295428,-9.865840732300184,38.28173714295428,-25.625,-20.64823741567826,0.07715874164490222,0.10169457948152216,0,460.4268753147918,0,355.92035282836116
17.059999999999867,-15.5625,-35.1875,15.5625,35.1875,9.788766364508293,-38.34296287208244,-9.788766364508293,38.34296287208244,-25.5625,-21.317723452054988,0.08069943462716299,0.09729727525198338,0,465.89646210236117,0,352.70358125471273
17.06999999999987,-15.75,-34.9375,15.75,34.9375,9.629692779553135,-38.46245093992524,-9.629692779553135,38.46245093992524,-25.3125,-21.885525170523334,0.08653933978716896,0.09258711911628191,0,470.85242363153486,0,350.0015436533714
17.07999999999987,-15.8125,-34.75,15.8125,34.75,9.385216601408725,-38.62780770645132,-9.385216601408725,38.62780770645132,-25.125,-22.345541186578995,0.09167243403740719,0.08758127888997835,0,475.05812451055886,0,347.970414536064
17.089999999999872,-15.9375,-34.5,15.9375,34.5,9.052880718979521,-38.82463876707686,-9.052880718979521,38.82463876707686,-25.0,-22.6997837213407,0.09613264405778749,0.08231153002736837,0,478.3386002134272,0,346.6949705600433
17.099999999999874,-16.0625,-34.1875,16.0625,34.1875,8.631759702858977,-39.03775482579868,-8.631759702858977,39.03775482579868,-24.375,-22.957515927427636,0.10452043475748372,0.07682449692814709,0,480.58926815328846,0,346.1869706877874
17.109999999999875,-16.25,-34.0,16.25,34.0,8.12294860305099,-39.2523360552977,-8.12294860305099,39.2523360552977,-24.0,-23.13370798748649,0.11196183970091375,0.07118060948200561,0,481.77814659453975,0,346.3907293237487
17.119999999999877,-16.375,-33.8125,16.375,33.8125,7.5298873786635765,-39.45495245943217,-7.5298873786635765,39.45495245943217,-23.375,-23.247015310228537,0.11863609919875623,0.0654518878026342,0,481.9415388100987,0,347.19464024191905
17.129999999999878,-16.5,-33.6875,16.5,33.6875,6.858471068873878,-39.63436099921468,-6.858471068873878,39.63436099921468,-22.9375,-23.317533464668593,0.12460505694618955,0.059718820794156614,0,481.1740518632266,0,348.4468445241064
17.13999999999988,-16.5625,-33.6875,16.5625,33.6875,6.116922093001164,-39.7820309373985,-6.116922093001164,39.7820309373985,-22.5,-23.364606748206132,0.1329790126727239,0.05406667679168126,0,479.61452473992074,0,349.973005131597
