time,fangle_rotor1,fangle_rotor2,fangle_rotor3,fangle_rotor4,yaw,fyaw,altitude,faltitude
0.9900000000000007,0.0,0.0,0.0,0.0,0,0.0,-18.415036758794564,-16.29392060337054
1.0000000000000007,0.0,0.0,0.0,0.0,0,0.0,-18.20654790587109,-16.36102825472608
1.0100000000000007,0.0,0.0,0.0,0.0,0,0.0,-18.099082819436916,-16.42419783103211
1.0200000000000007,0.0,0.0,0.0,0.0,0,0.0,-17.877831937266087,-16.47965038940541
1.0300000000000007,0.0,0.0,0.0,0.0,0,0.0,-17.739423433185276,-16.527351593843143
1.0400000000000007,0.0,0.0,0.0,0.0,0,0.0,-17.486127647253483,-16.563687035888165
1.0500000000000007,0.0,0.0,0.0,0.0,0,0.0,-17.079367552809774,-16.589701386680115
1.0600000000000007,0.0,0.0,0.0,0.0,0,0.0,-16.843400980199885,-16.6057489136471
1.0700000000000007,0.0,0.0,0.0,0.0,0,0.0,-16.683655236927724,-16.61454457451103
1.0800000000000007,0.0,0.0,0.0,0.0,0,0.0,-16.519548882910858,-16.614428036824552
1.0900000000000007,0.0,0.0,0.0,0.0,0,0.0,-16.406680423026238,-16.608512852076665
1.1000000000000008,0.0,0.0,0.0,0.0,0,0.0,-15.329150054131574,-16.581577149017026
1.1100000000000008,0.0,0.0,0.0,0.0,0,0.0,-14.52121667570383,-16.53367110014775
1.1200000000000008,0.0,0.0,0.0,0.0,0,0.0,-13.86869830796692,-16.46439795513865
1.1300000000000008,0.0,0.0,0.0,0.0,0,0.0,-12.555602226321971,-16.358092630519845
1.1400000000000008,0.0,0.0,0.0,0.0,0,0.0,-11.50190437468899,-16.213856736418254
1.1500000000000008,0.0,0.0,0.0,0.0,0,0.0,-10.564269085306103,-16.047521016223232
1.1600000000000008,0.0,0.0,0.0,0.0,0,0.0,-9.779525677881288,-15.856557092363898
1.1700000000000008,0.0,0.0,0.0,0.0,0,0.0,-9.186664608560129,-15.641035896974673
1.1800000000000008,0.0,0.0,0.0,0.0,0,0.0,-8.690414933637527,-15.415526980651464
1.1900000000000008,0.0,0.0,0.0,0.0,0,0.0,-8.451522765104615,-15.184857531483468
1.2000000000000008,0.0,0.0,0.0,0.0,0,0.0,-8.200590134786376,-14.95236409558481
1.2100000000000009,0.0,0.0,0.0,0.0,0,0.0,-8.090026830036999,-14.721445872913009
1.2200000000000009,0.0,0.0,0.0,0.0,0,0.0,-8.022395957011742,-14.493840480380882
1.2300000000000009,0.0,0.0,0.0,0.0,0,0.0,-8.047842321531071,-14.27449385315187
1.2400000000000009,0.0,0.0,0.0,0.0,0,0.0,-8.081726599767693,-14.061711966895206
1.2500000000000009,0.0,0.0,0.0,0.0,0,0.0,-8.101079099046471,-13.857555544554522
1.260000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.342341765510632,-13.66553630407854
1.270000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.567175897517197,-13.486368180498445
1.280000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.712539141858509,-13.318317102926155
1.290000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.849610150676401,-13.161562958903703
1.300000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.936835878962555,-13.016251273063553
1.310000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.045133760521699,-12.878872344095399
1.320000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.215320214040142,-12.750235717628893
1.330000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.376071005480876,-12.631002511584821
1.340000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.464819999965608,-12.519590082129165
1.350000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.44776583209227,-12.414253563372341
1.360000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.356652183457854,-12.312124344086648
1.370000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.317995835294722,-12.212163216510163
1.380000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.317355228955256,-12.114135850778277
1.390000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.339424280969821,-12.018591937453186
1.400000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.379011462652716,-11.92703718402272
1.410000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.511732020103608,-11.842439832472701
1.420000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.647889170895098,-11.764494487094199
1.430000000000001,0.0,0.0,0.0,0.0,0,0.0,-9.117720938633816,-11.679921429992895
1.440000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.713652878066744,-11.589247406193465
1.450000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.445819182702579,-11.493301544967714
1.460000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.23700490856607,-11.38973458770706
1.470000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.137573580694657,-11.278041331845237
1.480000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.061408004599619,-11.16935350521974
1.490000000000001,0.0,0.0,0.0,0.0,0,0.0,-8.066564178933247,-11.064509504777902
1.500000000000001,0.0,0.0,0.0,0.0,0,0.0,-7.992915166228008,-10.960998602193609
1.5100000000000011,0.0,0.0,0.0,0.0,0,0.0,-8.023995342219951,-10.860923881167349
1.5200000000000011,0.0,0.0,0.0,0.0,0,0.0,-8.07102062578225,-10.764406894891952
1.5300000000000011,0.0,0.0,0.0,0.0,0,0.0,-8.18914770836431,-10.674507490315655
1.5400000000000011,0.0,0.0,0.0,0.0,0,0.0,-8.297052422130639,-10.59004497249687
1.5500000000000012,0.0,0.0,0.0,0.0,0,0.0,-8.43327384940203,-10.513448530349763
1.5600000000000012,0.0,0.0,0.0,0.0,0,0.0,-8.71039622154873,-10.446617535004448
1.5700000000000012,0.0,0.0,0.0,0.0,0,0.0,-8.969136659438263,-10.390004713368244
1.5800000000000012,0.0,0.0,0.0,0.0,0,0.0,-9.258014660623518,-10.343989659739158
1.5900000000000012,0.0,0.0,0.0,0.0,0,0.0,-9.513349038083735,-10.308822382554453
1.6000000000000012,0.0,0.0,0.0,0.0,0,0.0,-9.752066875584745,-10.284578176888472
1.6100000000000012,0.0,0.0,0.0,0.0,0,0.0,-9.993298969010015,-10.269039568214664
1.6200000000000012,0.0,0.0,0.0,0.0,0,0.0,-10.350028773385976,-10.264693376471458
1.6300000000000012,0.0,0.0,0.0,0.0,0,0.0,-10.667722539495784,-10.27033149340748
1.6400000000000012,0.0,0.0,0.0,0.0,0,0.0,-11.010277733116427,-10.287011597368434
1.6500000000000012,0.0,0.0,0.0,0.0,0,0.0,-11.188877061256242,-10.31182185974838
1.6600000000000013,0.0,0.0,0.0,0.0,0,0.0,-11.336042510600835,-10.34358059349498
1.6700000000000013,0.0,0.0,0.0,0.0,0,0.0,-11.50517435125183,-10.380100889602755
1.6800000000000013,0.0,0.0,0.0,0.0,0,0.0,-11.744230801369007,-10.422404407203853
1.6900000000000013,0.0,0.0,0.0,0.0,0,0.0,-11.968577288236123,-10.468943522789594
1.7000000000000013,0.0,0.0,0.0,0.0,0,0.0,-12.086883406839858,-10.519651396277075
1.7100000000000013,0.0,0.0,0.0,0.0,0,0.0,-12.30008733835092,-10.576341609407242
1.7200000000000013,0.0,0.0,0.0,0.0,0,0.0,-12.515583152147485,-10.638446768289363
1.7300000000000013,0.0,0.0,0.0,0.0,0,0.0,-12.723925024050475,-10.70454291090658
1.7400000000000013,0.0,0.0,0.0,0.0,0,0.0,-12.919561141676777,-10.774347518641884
1.7500000000000013,0.0,0.0,0.0,0.0,0,0.0,-12.998328647809304,-10.847549142714684
1.7600000000000013,0.0,0.0,0.0,0.0,0,0.0,-13.120031351026185,-10.922969617326958
1.7700000000000014,0.0,0.0,0.0,0.0,0,0.0,-13.20453780652967,-10.999141751840153
1.7800000000000014,0.0,0.0,0.0,0.0,0,0.0,-13.309287276328421,-11.075774093924853
1.7900000000000014,0.0,0.0,0.0,0.0,0,0.0,-13.546066925593156,-11.15512582254647
1.8000000000000014,0.0,0.0,0.0,0.0,0,0.0,-13.594220985393479,-11.23558376400098
1.8100000000000014,0.0,0.0,0.0,0.0,0,0.0,-13.752322049659202,-11.318075809805173
1.8200000000000014,0.0,0.0,0.0,0.0,0,0.0,-13.924424136178114,-11.40359265104422
