angle_controller_output1,angle_controller_output2,angle_controller_output3,angle_controller_output4,yaw_controller_output,altitude_controller_output,rotor_output1,rotor_output2,rotor_output3,rotor_output4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.216182480976167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.278097747801674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3235664930119775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.367685730645044
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.408522535319977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.44732633127553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.481089986634724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.510695489770874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5381249068656695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.581758620285578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.622914168359484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.682942100741905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.761915857318776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.842698814803414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.908997897577112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.978000309167456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.031133068973063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.102786204243778
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.171287604612969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.235842152451194
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.298921572641932
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.360800730361377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.373512068060265
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3866673883339145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.449951760289805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.50877755933187
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.561700180132483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.644234533754366
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.730139375760472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.7702536715389146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.760073871212512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.748311182345032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.732916665466805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.707211602811658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.668182852350238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.689734075007485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.714296242078609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.740728522417762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.77063256991092
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8065766526538365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.834958043585214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.825321510604769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.81495337398548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.802622766969467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.787285341688313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.766562841619335
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.781004533516108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.813743481416782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.847533274806258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.829669313023217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.835836438744845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.847508440882925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.840647902932958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.830565441428816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8875192780656045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.927462091391191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.970584648006018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.016311632908428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.068555589343166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.111795210563953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.117597660840762
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.12197485435695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.123528111276094
