time,roll_c_o,pitch_c_o,yaw_c_o,altitude_c_o,ro1,ro2,ro3,ro4
2.869999999999983,15.4,0.0,0.0,0.0,115.4,100.0,84.6,100.0
2.8799999999999826,12.8,0.0,0.0,0.0,112.8,100.0,87.2,100.0
2.8899999999999824,9.200000000000001,0.0,0.0,0.0,109.2,100.0,90.8,100.0
2.899999999999982,5.4,0.0,0.0,0.0,105.4,100.0,94.6,100.0
2.909999999999982,1.6,0.0,0.0,0.0,101.6,100.0,98.4,100.0
2.9199999999999817,-2.0,0.0,0.0,0.0,98.0,100.0,102.0,100.0
2.9299999999999815,-6.0,0.0,0.0,0.0,94.0,100.0,106.0,100.0
2.9399999999999813,-9.600000000000001,0.0,0.0,0.0,90.4,100.0,109.6,100.0
2.949999999999981,-13.0,0.0,0.0,0.0,87.0,100.0,113.0,100.0
2.959999999999981,-15.8,0.0,0.0,0.0,84.2,100.0,115.8,100.0
2.9699999999999807,-18.8,0.0,0.0,0.0,81.2,100.0,118.8,100.0
2.9799999999999804,-20.400000000000002,0.0,0.0,0.0,79.6,100.0,120.4,100.0
2.9899999999999802,-21.8,0.0,0.0,0.0,78.2,100.0,121.8,100.0
2.99999999999998,-23.200000000000003,0.0,0.0,0.0,76.8,100.0,123.2,100.0
3.00999999999998,-24.6,0.0,0.0,0.0,75.4,100.0,124.6,100.0
3.0199999999999796,-25.400000000000002,0.0,0.0,0.0,74.6,100.0,125.4,100.0
3.0299999999999794,-26.0,0.0,0.0,0.0,74.0,100.0,126.0,100.0
3.039999999999979,-26.200000000000003,0.0,0.0,0.0,73.8,100.0,126.2,100.0
3.049999999999979,-26.0,0.0,0.0,0.0,74.0,100.0,126.0,100.0
3.0599999999999787,-25.6,0.0,0.0,0.0,74.4,100.0,125.6,100.0
3.0699999999999785,-24.6,0.0,0.0,0.0,75.4,100.0,124.6,100.0
3.0799999999999783,-23.400000000000002,0.0,0.0,0.0,76.6,100.0,123.4,100.0
3.089999999999978,-21.6,0.0,0.0,0.0,78.4,100.0,121.6,100.0
3.099999999999978,-19.8,0.0,0.0,0.0,80.2,100.0,119.8,100.0
3.1099999999999777,-17.6,0.0,0.0,0.0,82.4,100.0,117.6,100.0
3.1199999999999775,-15.0,0.0,0.0,0.0,85.0,100.0,115.0,100.0
3.1299999999999772,-12.200000000000001,0.0,0.0,0.0,87.8,100.0,112.2,100.0
