time,froll,fpitch,fyaw,altitude*10,faltitude*10,altitude_target*10,yaw_target,roll_target,pitch_target
6.929999999999897,7.875,0,1.23669572109726,-0.9070443446420884,-1.101367890886435,0.0,0.0,0,0
6.9399999999998965,8.375,0,1.192017432658356,-0.8837345346525066,-1.0578412196396494,0.0,0.0,0,0
6.949999999999896,8.8125,0,1.1402104595950135,-0.8773332164394101,-1.0217396189996015,0.0,0.0,0,0
6.959999999999896,9.0625,0,1.1091262757570082,-0.9220922922586992,-1.001810153651421,0.0,0.0,0,0
6.969999999999896,9.1875,0,1.090475765454205,-0.9949561858440255,-1.0004393600899417,0.0,0.0,0,0
6.979999999999896,9.1875,0,1.104285459272523,-1.0633088924982061,-1.0130132665715945,0.0,0.0,0,0
6.989999999999895,9.0,0,1.1125712755635138,-1.0945839513153375,-1.0293274035203432,0.0,0.0,0,0
6.999999999999895,8.75,0,1.1425427653381082,-1.0770958911163244,-1.0388811010395396,0.0,0.0,0,0
7.009999999999895,8.3125,0,1.185525659202865,-1.0461511978292064,-1.040335120397473,0.0,0.0,0,0
7.019999999999895,7.875,0,1.236315395521719,-1.044653721718125,-1.0411988406616033,0.0,0.0,0,0
7.0299999999998946,7.25,0,1.2917892373130315,-1.078999574751776,-1.048758987479638,0.0,0.0,0,0
7.039999999999894,6.5,0,1.400073542387819,-1.117816858767664,-1.0625705617372432,0.0,0.0,0,0
7.049999999999894,5.625,0,1.5400441254326913,-1.1673963278070107,-1.0835357149511966,0.0,0.0,0,0
7.059999999999894,4.4375,0,1.6740264752596148,-1.1961070130305735,-1.106049974567072,0.0,0.0,0,0
7.069999999999894,3.4375,0,1.8044158851557688,-1.2375513308490274,-1.132350245823463,0.0,0.0,0,0
7.0799999999998935,2.375,0,1.9076495310934614,-1.347866089807184,-1.1754534146202071,0.0,0.0,0,0
7.089999999999893,1.25,0,2.0195897186560767,-1.4659862003967268,-1.233559971775511,0.0,0.0,0,0
7.099999999999893,0.0625,0,2.136753831193646,-1.5132614183599082,-1.2895002610923907,0.0,0.0,0,0
7.109999999999893,-1.0,0,2.2820522987161875,-1.4864395584991843,-1.3288881205737493,0.0,0.0,0,0
7.119999999999893,-2.375,0,2.3942313792297125,-1.4542561841244173,-1.353961733283883,0.0,0.0,0,0
7.129999999999892,-3.3125,0,2.4865388275378275,-1.394030387544294,-1.3619754641359652,0.0,0.0,0,0
7.139999999999892,-4.1875,0,2.5669232965226962,-1.276856006390683,-1.3449515725869088,0.0,0.0,0,0
7.149999999999892,-4.875,0,2.640153977913618,-1.2128885896753223,-1.3185389760045916,0.0,0.0,0,0
7.159999999999892,-5.4375,0,2.684092386748171,-1.2095898269533683,-1.2967491461943468,0.0,0.0,0,0
7.169999999999892,-5.625,0,2.710455432048903,-1.2926482742058458,-1.2959289717966467,0.0,0.0,0,0
7.179999999999891,-5.75,0,2.726273259229342,-1.4534904695226305,-1.3274412713418435,0.0,0.0,0,0
7.189999999999891,-5.5625,0,2.710763955537605,-1.6196067885095322,-1.385874374775381,0.0,0.0,0,0
7.199999999999891,-5.0625,0,2.6764583733225633,-1.7731293513083648,-1.4633253700819777,0.0,0.0,0,0
7.209999999999891,-4.625,0,2.6308750239935383,-1.8895982577932862,-1.5485799476242392,0.0,0.0,0,0
7.2199999999998905,-3.9375,0,2.553525014396123,-1.9760352780123227,-1.6340710137018561,0.0,0.0,0,0
7.22999999999989,-3.0625,0,2.482115008637674,-2.0257841805756693,-1.7124136470766187,0.0,0.0,0,0
7.23999999999989,-2.0,0,2.389269005182604,-2.0678601215649146,-1.7835029419742778,0.0,0.0,0,0
7.24999999999989,-0.875,0,2.2835614031095623,-2.0812613315403197,-1.8430546198874864,0.0,0.0,0,0
7.25999999999989,0.3125,0,2.1451368418657375,-2.0551337884390497,-1.885470453597799,0.0,0.0,0,0
7.269999999999889,1.625,0,2.0120821051194424,-1.9808275725883584,-1.9045418773959109,0.0,0.0,0,0
7.279999999999889,3.25,0,1.8822492630716654,-1.8641453460059012,-1.896462571117909,0.0,0.0,0,0
7.289999999999889,4.5,0,1.7543495578429993,-1.7526706152745404,-1.8677041799492353,0.0,0.0,0,0
7.299999999999889,5.75,0,1.6276097347057994,-1.6706313294300386,-1.8282896098453958,0.0,0.0,0,0
7.309999999999889,7.0,0,1.5015658408234795,-1.6469610451614811,-1.7920238969086126,0.0,0.0,0,0
7.319999999999888,8.1875,0,1.3759395044940876,-1.6206577187081816,-1.7577506612685265,0.0,0.0,0,0
7.329999999999888,9.3125,0,1.2505637026964527,-1.5614027099991021,-1.7184810710146416,0.0,0.0,0,0
7.339999999999888,10.5625,0,1.1503382216178717,-1.4707339604629772,-1.6689316489043087,0.0,0.0,0,0
7.349999999999888,10.375,0,1.090202932970723,-1.364738342332059,-1.6080929875898589,0.0,0.0,0,0
7.3599999999998875,10.0625,0,1.1041217597824338,-1.2671295212981761,-1.5399002943315223,0.0,0.0,0,0
7.369999999999887,9.75,0,1.1624730558694603,-1.1282738153540854,-1.4575749985360351,0.0,0.0,0,0
7.379999999999887,9.25,0,1.1974838335216762,-1.0240228259703734,-1.3708645640229027,0.0,0.0,0,0
7.389999999999887,8.5625,0,1.2184903001130056,-0.9536628436820969,-1.2874242199547414,0.0,0.0,0,0
7.399999999999887,7.6875,0,1.2810941800678033,-0.8693265987278997,-1.203804695709373,0.0,0.0,0,0
7.4099999999998865,6.875,0,1.368656508040682,-0.812463390382841,-1.1255364346440666,0.0,0.0,0,0
7.419999999999886,6.875,0,1.4461939048244092,-0.7599663053340389,-1.052422408782061,0.0,0.0,0,0
7.429999999999886,5.0625,0,1.5177163428946456,-0.7462122605893486,-0.9911803791435185,0.0,0.0,0,0
7.439999999999886,4.0,0,1.6356298057367873,-0.732743511171589,-0.9394930055491325,0.0,0.0,0,0
7.449999999999886,2.875,0,1.7563778834420725,-0.6953910103920378,-0.8906726065177135,0.0,0.0,0,0
7.459999999999885,1.625,0,1.8788267300652435,-0.7096075572165089,-0.8544595966574726,0.0,0.0,0,0
7.469999999999885,0.0625,0,2.0272960380391463,-0.7446105017482472,-0.8324897776756275,0.0,0.0,0,0
7.479999999999885,-1.125,0,2.1663776228234877,-0.7500199141429792,-0.8159958049690978,0.0,0.0,0,0
7.489999999999885,-2.3125,0,2.2748265736940927,-0.708759272617909,-0.79454849849886,0.0,0.0,0,0
7.4999999999998845,-3.4375,0,2.364895944216456,-0.6754930180634809,-0.7707374024117841,0.0,0.0,0,0
7.509999999999884,-4.5,0,2.4689375665298736,-0.7130688970282273,-0.7592037013350728,0.0,0.0,0,0
7.519999999999884,-5.375,0,2.556362539917924,-0.7979476848673888,-0.766952498041536,0.0,0.0,0,0
7.529999999999884,-6.1875,0,2.6088175239507545,-0.8893862793466495,-0.7914392543025586,0.0,0.0,0,0
7.539999999999884,-6.6875,0,2.6402905143704527,-0.9973385841745808,-0.832619120276963,0.0,0.0,0,0
7.5499999999998835,-6.9375,0,2.6591743086222714,-1.1065552300265895,-0.8874063422268884,0.0,0.0,0,0
7.559999999999883,-6.9375,0,2.670504585173363,-1.1679358460289226,-0.9435122429872953,0.0,0.0,0,0
7.569999999999883,-6.75,0,2.627302751104018,-1.2062784717506272,-0.9960654887399617,0.0,0.0,0,0
7.579999999999883,-6.4375,0,2.5763816506624106,-1.271606443951328,-1.051173679782235,0.0,0.0,0,0
7.589999999999883,-5.8125,0,2.545828990397446,-1.3685331909700003,-1.114645582019788,0.0,0.0,0,0
7.599999999999882,-5.125,0,2.5024973942384676,-1.4427484225414728,-1.180266150124125,0.0,0.0,0,0
7.609999999999882,-4.25,0,2.4264984365430804,-1.4117699312269238,-1.2265669063446847,0.0,0.0,0,0
